Day,Day_month,Month,Year,TSVALUE_UPDATED,,
05,05-Jun,Jun,1995,9,,
06,06-Jun,Jun,1995,4,,
07,07-Jun,Jun,1995,4,,
08,08-Jun,Jun,1995,54,,
09,09-Jun,Jun,1995,14,,
10,10-Jun,Jun,1995,0,,
11,11-Jun,Jun,1995,0,,
12,12-Jun,Jun,1995,1,,
13,13-Jun,Jun,1995,20,,
14,14-Jun,Jun,1995,104,,
15,15-Jun,Jun,1995,21,,
16,16-Jun,Jun,1995,5,,
17,17-Jun,Jun,1995,197,,
18,18-Jun,Jun,1995,23,,
19,19-Jun,Jun,1995,77,,
20,20-Jun,Jun,1995,55,,
21,21-Jun,Jun,1995,32,,
22,22-Jun,Jun,1995,32,,
23,23-Jun,Jun,1995,35,,
24,24-Jun,Jun,1995,16,,
25,25-Jun,Jun,1995,7,,
26,26-Jun,Jun,1995,1,,
27,27-Jun,Jun,1995,0,,
28,28-Jun,Jun,1995,18,,
29,29-Jun,Jun,1995,14,,
30,30-Jun,Jun,1995,23,,
01,01-Jul,Jul,1995,11,,
02,02-Jul,Jul,1995,17,,
03,03-Jul,Jul,1995,6,,
04,04-Jul,Jul,1995,146,,
05,05-Jul,Jul,1995,231,,
06,06-Jul,Jul,1995,28,,
07,07-Jul,Jul,1995,36,,
08,08-Jul,Jul,1995,8,,
09,09-Jul,Jul,1995,22,,
10,10-Jul,Jul,1995,25,,
11,11-Jul,Jul,1995,68,,
12,12-Jul,Jul,1995,21,,
13,13-Jul,Jul,1995,6,,
14,14-Jul,Jul,1995,3,,
15,15-Jul,Jul,1995,16,,
16,16-Jul,Jul,1995,27,,
17,17-Jul,Jul,1995,11,,
18,18-Jul,Jul,1995,8,,
19,19-Jul,Jul,1995,6,,
20,20-Jul,Jul,1995,7,,
21,21-Jul,Jul,1995,24,,
22,22-Jul,Jul,1995,3,,
23,23-Jul,Jul,1995,2,,
24,24-Jul,Jul,1995,27,,
25,25-Jul,Jul,1995,14,,
26,26-Jul,Jul,1995,7,,
27,27-Jul,Jul,1995,29,,
28,28-Jul,Jul,1995,7,,
29,29-Jul,Jul,1995,1,,
30,30-Jul,Jul,1995,6,,
31,31-Jul,Jul,1995,51,,
01,01-Aug,Aug,1995,2,,
02,02-Aug,Aug,1995,12,,
03,03-Aug,Aug,1995,43,,
04,04-Aug,Aug,1995,5,,
05,05-Aug,Aug,1995,1,,
06,06-Aug,Aug,1995,27,,
07,07-Aug,Aug,1995,1,,
08,08-Aug,Aug,1995,19,,
09,09-Aug,Aug,1995,17,,
10,10-Aug,Aug,1995,0,,
11,11-Aug,Aug,1995,44,,
12,12-Aug,Aug,1995,39,,
13,13-Aug,Aug,1995,81,,
14,14-Aug,Aug,1995,58,,
15,15-Aug,Aug,1995,54,,
16,16-Aug,Aug,1995,0,,
17,17-Aug,Aug,1995,1,,
18,18-Aug,Aug,1995,57,,
19,19-Aug,Aug,1995,76,,
20,20-Aug,Aug,1995,13,,
21,21-Aug,Aug,1995,106,,
22,22-Aug,Aug,1995,9,,
23,23-Aug,Aug,1995,0,,
24,24-Aug,Aug,1995,32,,
25,25-Aug,Aug,1995,1,,
26,26-Aug,Aug,1995,44,,
27,27-Aug,Aug,1995,0,,
28,28-Aug,Aug,1995,0,,
29,29-Aug,Aug,1995,25,,
30,30-Aug,Aug,1995,42,,
31,31-Aug,Aug,1995,23,,
01,01-Sep,Sep,1995,36,,
02,02-Sep,Sep,1995,48,,
03,03-Sep,Sep,1995,1,,
04,04-Sep,Sep,1995,22,,
05,05-Sep,Sep,1995,2,,
06,06-Sep,Sep,1995,16,,
07,07-Sep,Sep,1995,22,,
08,08-Sep,Sep,1995,8,,
09,09-Sep,Sep,1995,2,,
10,10-Sep,Sep,1995,1,,
11,11-Sep,Sep,1995,0,,
12,12-Sep,Sep,1995,0,,
13,13-Sep,Sep,1995,0,,
14,14-Sep,Sep,1995,0,,
15,15-Sep,Sep,1995,0,,
16,16-Sep,Sep,1995,0,,
17,17-Sep,Sep,1995,2,,
18,18-Sep,Sep,1995,36,,
19,19-Sep,Sep,1995,0,,
20,20-Sep,Sep,1995,3,,
21,21-Sep,Sep,1995,16,,
22,22-Sep,Sep,1995,20,,
23,23-Sep,Sep,1995,20,,
24,24-Sep,Sep,1995,82,,
25,25-Sep,Sep,1995,0,,
26,26-Sep,Sep,1995,8,,
27,27-Sep,Sep,1995,16,,
28,28-Sep,Sep,1995,1,,
29,29-Sep,Sep,1995,0,,
30,30-Sep,Sep,1995,61,,
01,01-Oct,Oct,1995,0,,
02,02-Oct,Oct,1995,0,,
03,03-Oct,Oct,1995,0,,
04,04-Oct,Oct,1995,0,,
05,05-Oct,Oct,1995,14,,
06,06-Oct,Oct,1995,31,,
07,07-Oct,Oct,1995,0,,
08,08-Oct,Oct,1995,14,,
09,09-Oct,Oct,1995,8,,
10,10-Oct,Oct,1995,1,,
11,11-Oct,Oct,1995,0,,
12,12-Oct,Oct,1995,0,,
13,13-Oct,Oct,1995,5,,
14,14-Oct,Oct,1995,0,,
15,15-Oct,Oct,1995,0,,
16,16-Oct,Oct,1995,0,,
17,17-Oct,Oct,1995,0,,
18,18-Oct,Oct,1995,0,,
19,19-Oct,Oct,1995,2,,
20,20-Oct,Oct,1995,1,,
21,21-Oct,Oct,1995,0,,
22,22-Oct,Oct,1995,1,,
23,23-Oct,Oct,1995,1,,
24,24-Oct,Oct,1995,0,,
25,25-Oct,Oct,1995,0,,
26,26-Oct,Oct,1995,0,,
27,27-Oct,Oct,1995,0,,
28,28-Oct,Oct,1995,0,,
29,29-Oct,Oct,1995,0,,
30,30-Oct,Oct,1995,0,,
31,31-Oct,Oct,1995,1,,
01,01-Nov,Nov,1995,9,,
02,02-Nov,Nov,1995,0,,
03,03-Nov,Nov,1995,0,,
04,04-Nov,Nov,1995,0,,
05,05-Nov,Nov,1995,0,,
06,06-Nov,Nov,1995,0,,
07,07-Nov,Nov,1995,0,,
08,08-Nov,Nov,1995,0,,
09,09-Nov,Nov,1995,0,,
10,10-Nov,Nov,1995,25,,
11,11-Nov,Nov,1995,60,,
12,12-Nov,Nov,1995,2,,
13,13-Nov,Nov,1995,0,,
14,14-Nov,Nov,1995,0,,
15,15-Nov,Nov,1995,0,,
16,16-Nov,Nov,1995,0,,
17,17-Nov,Nov,1995,0,,
18,18-Nov,Nov,1995,0,,
19,19-Nov,Nov,1995,0,,
20,20-Nov,Nov,1995,0,,
21,21-Nov,Nov,1995,0,,
22,22-Nov,Nov,1995,0,,
23,23-Nov,Nov,1995,0,,
24,24-Nov,Nov,1995,0,,
25,25-Nov,Nov,1995,1,,
26,26-Nov,Nov,1995,5,,
27,27-Nov,Nov,1995,0,,
28,28-Nov,Nov,1995,0,,
29,29-Nov,Nov,1995,0,,
30,30-Nov,Nov,1995,0,,
01,01-Dec,Dec,1995,0,,
02,02-Dec,Dec,1995,0,,
03,03-Dec,Dec,1995,0,,
04,04-Dec,Dec,1995,0,,
05,05-Dec,Dec,1995,0,,
06,06-Dec,Dec,1995,0,,
07,07-Dec,Dec,1995,0,,
08,08-Dec,Dec,1995,0,,
09,09-Dec,Dec,1995,0,,
10,10-Dec,Dec,1995,0,,
11,11-Dec,Dec,1995,0,,
12,12-Dec,Dec,1995,0,,
13,13-Dec,Dec,1995,0,,
14,14-Dec,Dec,1995,0,,
15,15-Dec,Dec,1995,0,,
16,16-Dec,Dec,1995,0,,
17,17-Dec,Dec,1995,0,,
18,18-Dec,Dec,1995,0,,
19,19-Dec,Dec,1995,0,,
20,20-Dec,Dec,1995,0,,
21,21-Dec,Dec,1995,0,,
22,22-Dec,Dec,1995,0,,
23,23-Dec,Dec,1995,0,,
24,24-Dec,Dec,1995,0,,
25,25-Dec,Dec,1995,0,,
26,26-Dec,Dec,1995,0,,
27,27-Dec,Dec,1995,0,,
28,28-Dec,Dec,1995,0,,
29,29-Dec,Dec,1995,0,,
30,30-Dec,Dec,1995,0,,
31,31-Dec,Dec,1995,0,,
01,01-Jan,Jan,1996,0,,
02,02-Jan,Jan,1996,0,,
03,03-Jan,Jan,1996,0,,
04,04-Jan,Jan,1996,0,,
05,05-Jan,Jan,1996,0,,
06,06-Jan,Jan,1996,0,,
07,07-Jan,Jan,1996,0,,
08,08-Jan,Jan,1996,0,,
09,09-Jan,Jan,1996,0,,
10,10-Jan,Jan,1996,0,,
11,11-Jan,Jan,1996,0,,
12,12-Jan,Jan,1996,0,,
13,13-Jan,Jan,1996,0,,
14,14-Jan,Jan,1996,0,,
15,15-Jan,Jan,1996,0,,
16,16-Jan,Jan,1996,0,,
17,17-Jan,Jan,1996,2,,
18,18-Jan,Jan,1996,0,,
19,19-Jan,Jan,1996,0,,
20,20-Jan,Jan,1996,0,,
21,21-Jan,Jan,1996,0,,
22,22-Jan,Jan,1996,0,,
23,23-Jan,Jan,1996,0,,
24,24-Jan,Jan,1996,0,,
25,25-Jan,Jan,1996,0,,
26,26-Jan,Jan,1996,0,,
27,27-Jan,Jan,1996,0,,
28,28-Jan,Jan,1996,0,,
29,29-Jan,Jan,1996,0,,
30,30-Jan,Jan,1996,0,,
31,31-Jan,Jan,1996,0,,
01,01-Feb,Feb,1996,0,,
02,02-Feb,Feb,1996,0,,
03,03-Feb,Feb,1996,0,,
04,04-Feb,Feb,1996,0,,
05,05-Feb,Feb,1996,0,,
06,06-Feb,Feb,1996,0,,
07,07-Feb,Feb,1996,0,,
08,08-Feb,Feb,1996,0,,
09,09-Feb,Feb,1996,0,,
10,10-Feb,Feb,1996,0,,
11,11-Feb,Feb,1996,0,,
12,12-Feb,Feb,1996,0,,
13,13-Feb,Feb,1996,0,,
14,14-Feb,Feb,1996,0,,
15,15-Feb,Feb,1996,0,,
16,16-Feb,Feb,1996,0,,
17,17-Feb,Feb,1996,0,,
18,18-Feb,Feb,1996,0,,
19,19-Feb,Feb,1996,0,,
20,20-Feb,Feb,1996,0,,
21,21-Feb,Feb,1996,3,,
22,22-Feb,Feb,1996,8,,
23,23-Feb,Feb,1996,8,,
24,24-Feb,Feb,1996,0,,
25,25-Feb,Feb,1996,5,,
26,26-Feb,Feb,1996,48,,
27,27-Feb,Feb,1996,2,,
28,28-Feb,Feb,1996,2,,
29,29-Feb,Feb,1996,0,,
01,01-Mar,Mar,1996,0,,
02,02-Mar,Mar,1996,0,,
03,03-Mar,Mar,1996,0,,
04,04-Mar,Mar,1996,0,,
05,05-Mar,Mar,1996,0,,
06,06-Mar,Mar,1996,0,,
07,07-Mar,Mar,1996,0,,
08,08-Mar,Mar,1996,0,,
09,09-Mar,Mar,1996,9,,
10,10-Mar,Mar,1996,0,,
11,11-Mar,Mar,1996,2,,
12,12-Mar,Mar,1996,30,,
13,13-Mar,Mar,1996,73,,
14,14-Mar,Mar,1996,5,,
15,15-Mar,Mar,1996,0,,
16,16-Mar,Mar,1996,1,,
17,17-Mar,Mar,1996,17,,
18,18-Mar,Mar,1996,0,,
19,19-Mar,Mar,1996,0,,
20,20-Mar,Mar,1996,0,,
21,21-Mar,Mar,1996,0,,
22,22-Mar,Mar,1996,0,,
23,23-Mar,Mar,1996,8,,
24,24-Mar,Mar,1996,13,,
25,25-Mar,Mar,1996,0,,
26,26-Mar,Mar,1996,18,,
27,27-Mar,Mar,1996,4,,
28,28-Mar,Mar,1996,0,,
29,29-Mar,Mar,1996,1,,
30,30-Mar,Mar,1996,25,,
31,31-Mar,Mar,1996,51,,
01,01-Apr,Apr,1996,76,,
02,02-Apr,Apr,1996,0,,
03,03-Apr,Apr,1996,0,,
04,04-Apr,Apr,1996,12,,
05,05-Apr,Apr,1996,15,,
06,06-Apr,Apr,1996,5,,
07,07-Apr,Apr,1996,7,,
08,08-Apr,Apr,1996,11,,
09,09-Apr,Apr,1996,0,,
10,10-Apr,Apr,1996,0,,
11,11-Apr,Apr,1996,0,,
12,12-Apr,Apr,1996,0,,
13,13-Apr,Apr,1996,0,,
14,14-Apr,Apr,1996,0,,
15,15-Apr,Apr,1996,0,,
16,16-Apr,Apr,1996,0,,
17,17-Apr,Apr,1996,0,,
18,18-Apr,Apr,1996,0,,
19,19-Apr,Apr,1996,2,,
20,20-Apr,Apr,1996,1,,
21,21-Apr,Apr,1996,23,,
22,22-Apr,Apr,1996,13,,
23,23-Apr,Apr,1996,24,,
24,24-Apr,Apr,1996,36,,
25,25-Apr,Apr,1996,14,,
26,26-Apr,Apr,1996,13,,
27,27-Apr,Apr,1996,0,,
28,28-Apr,Apr,1996,0,,
29,29-Apr,Apr,1996,0,,
30,30-Apr,Apr,1996,0,,
01,01-May,May,1996,29,,
02,02-May,May,1996,51,,
03,03-May,May,1996,18,,
04,04-May,May,1996,17,,
05,05-May,May,1996,4,,
06,06-May,May,1996,0,,
07,07-May,May,1996,0,,
08,08-May,May,1996,0,,
09,09-May,May,1996,51,,
10,10-May,May,1996,16,,
11,11-May,May,1996,73,,
12,12-May,May,1996,12,,
13,13-May,May,1996,33,,
14,14-May,May,1996,74,,
15,15-May,May,1996,26,,
16,16-May,May,1996,3,,
17,17-May,May,1996,6,,
18,18-May,May,1996,5,,
19,19-May,May,1996,2,,
20,20-May,May,1996,0,,
21,21-May,May,1996,0,,
22,22-May,May,1996,12,,
23,23-May,May,1996,0,,
24,24-May,May,1996,0,,
25,25-May,May,1996,25,,
26,26-May,May,1996,16,,
27,27-May,May,1996,89,,
28,28-May,May,1996,35,,
29,29-May,May,1996,1,,
30,30-May,May,1996,153,,
31,31-May,May,1996,8,,
01,01-Jun,Jun,1996,46,,
02,02-Jun,Jun,1996,55,,
03,03-Jun,Jun,1996,34,,
04,04-Jun,Jun,1996,36,,
05,05-Jun,Jun,1996,2,,
06,06-Jun,Jun,1996,58,,
07,07-Jun,Jun,1996,21,,
08,08-Jun,Jun,1996,19,,
09,09-Jun,Jun,1996,0,,
10,10-Jun,Jun,1996,0,,
11,11-Jun,Jun,1996,0,,
12,12-Jun,Jun,1996,20,,
13,13-Jun,Jun,1996,0,,
14,14-Jun,Jun,1996,0,,
15,15-Jun,Jun,1996,2,,
16,16-Jun,Jun,1996,0,,
17,17-Jun,Jun,1996,0,,
18,18-Jun,Jun,1996,1,,
19,19-Jun,Jun,1996,0,,
20,20-Jun,Jun,1996,0,,
21,21-Jun,Jun,1996,14,,
22,22-Jun,Jun,1996,9,,
23,23-Jun,Jun,1996,20,,
24,24-Jun,Jun,1996,70,,
25,25-Jun,Jun,1996,22,,
26,26-Jun,Jun,1996,20,,
27,27-Jun,Jun,1996,3,,
28,28-Jun,Jun,1996,17,,
29,29-Jun,Jun,1996,26,,
30,30-Jun,Jun,1996,23,,
01,01-Jul,Jul,1996,65,,
02,02-Jul,Jul,1996,39,,
03,03-Jul,Jul,1996,94,,
04,04-Jul,Jul,1996,40,,
05,05-Jul,Jul,1996,72,,
06,06-Jul,Jul,1996,16,,
07,07-Jul,Jul,1996,13,,
08,08-Jul,Jul,1996,19,,
09,09-Jul,Jul,1996,32,,
10,10-Jul,Jul,1996,50,,
11,11-Jul,Jul,1996,51,,
12,12-Jul,Jul,1996,46,,
13,13-Jul,Jul,1996,1,,
14,14-Jul,Jul,1996,3,,
15,15-Jul,Jul,1996,15,,
16,16-Jul,Jul,1996,29,,
17,17-Jul,Jul,1996,41,,
18,18-Jul,Jul,1996,19,,
19,19-Jul,Jul,1996,10,,
20,20-Jul,Jul,1996,4,,
21,21-Jul,Jul,1996,4,,
22,22-Jul,Jul,1996,0,,
23,23-Jul,Jul,1996,0,,
24,24-Jul,Jul,1996,0,,
25,25-Jul,Jul,1996,0,,
26,26-Jul,Jul,1996,3,,
27,27-Jul,Jul,1996,8,,
28,28-Jul,Jul,1996,5,,
29,29-Jul,Jul,1996,18,,
30,30-Jul,Jul,1996,0,,
31,31-Jul,Jul,1996,48,,
01,01-Aug,Aug,1996,8,,
02,02-Aug,Aug,1996,55,,
03,03-Aug,Aug,1996,3,,
04,04-Aug,Aug,1996,1,,
05,05-Aug,Aug,1996,42,,
06,06-Aug,Aug,1996,56,,
07,07-Aug,Aug,1996,5,,
08,08-Aug,Aug,1996,5,,
09,09-Aug,Aug,1996,17,,
10,10-Aug,Aug,1996,1,,
11,11-Aug,Aug,1996,2,,
12,12-Aug,Aug,1996,26,,
13,13-Aug,Aug,1996,11,,
14,14-Aug,Aug,1996,17,,
15,15-Aug,Aug,1996,48,,
16,16-Aug,Aug,1996,80,,
17,17-Aug,Aug,1996,72,,
18,18-Aug,Aug,1996,40,,
19,19-Aug,Aug,1996,27,,
20,20-Aug,Aug,1996,16,,
21,21-Aug,Aug,1996,19,,
22,22-Aug,Aug,1996,10,,
23,23-Aug,Aug,1996,7,,
24,24-Aug,Aug,1996,1,,
25,25-Aug,Aug,1996,0,,
26,26-Aug,Aug,1996,0,,
27,27-Aug,Aug,1996,0,,
28,28-Aug,Aug,1996,59,,
29,29-Aug,Aug,1996,2,,
30,30-Aug,Aug,1996,99,,
31,31-Aug,Aug,1996,16,,
01,01-Sep,Sep,1996,11,,
02,02-Sep,Sep,1996,13,,
03,03-Sep,Sep,1996,1,,
04,04-Sep,Sep,1996,2,,
05,05-Sep,Sep,1996,40,,
06,06-Sep,Sep,1996,28,,
07,07-Sep,Sep,1996,20,,
08,08-Sep,Sep,1996,30,,
09,09-Sep,Sep,1996,1,,
10,10-Sep,Sep,1996,0,,
11,11-Sep,Sep,1996,0,,
12,12-Sep,Sep,1996,0,,
13,13-Sep,Sep,1996,0,,
14,14-Sep,Sep,1996,0,,
15,15-Sep,Sep,1996,0,,
16,16-Sep,Sep,1996,0,,
17,17-Sep,Sep,1996,0,,
18,18-Sep,Sep,1996,0,,
19,19-Sep,Sep,1996,120,,
20,20-Sep,Sep,1996,6,,
21,21-Sep,Sep,1996,25,,
22,22-Sep,Sep,1996,58,,
23,23-Sep,Sep,1996,4,,
24,24-Sep,Sep,1996,1,,
25,25-Sep,Sep,1996,15,,
26,26-Sep,Sep,1996,0,,
27,27-Sep,Sep,1996,1,,
28,28-Sep,Sep,1996,0,,
29,29-Sep,Sep,1996,3,,
30,30-Sep,Sep,1996,0,,
01,01-Oct,Oct,1996,0,,
02,02-Oct,Oct,1996,0,,
03,03-Oct,Oct,1996,0,,
04,04-Oct,Oct,1996,5,,
05,05-Oct,Oct,1996,27,,
06,06-Oct,Oct,1996,42,,
07,07-Oct,Oct,1996,42,,
08,08-Oct,Oct,1996,0,,
09,09-Oct,Oct,1996,0,,
10,10-Oct,Oct,1996,0,,
11,11-Oct,Oct,1996,0,,
12,12-Oct,Oct,1996,0,,
13,13-Oct,Oct,1996,0,,
14,14-Oct,Oct,1996,0,,
15,15-Oct,Oct,1996,0,,
16,16-Oct,Oct,1996,0,,
17,17-Oct,Oct,1996,0,,
18,18-Oct,Oct,1996,0,,
19,19-Oct,Oct,1996,0,,
20,20-Oct,Oct,1996,0,,
21,21-Oct,Oct,1996,0,,
22,22-Oct,Oct,1996,0,,
23,23-Oct,Oct,1996,0,,
24,24-Oct,Oct,1996,0,,
25,25-Oct,Oct,1996,0,,
26,26-Oct,Oct,1996,0,,
27,27-Oct,Oct,1996,4,,
28,28-Oct,Oct,1996,21,,
29,29-Oct,Oct,1996,51,,
30,30-Oct,Oct,1996,72,,
31,31-Oct,Oct,1996,17,,
01,01-Nov,Nov,1996,0,,
02,02-Nov,Nov,1996,0,,
03,03-Nov,Nov,1996,0,,
04,04-Nov,Nov,1996,0,,
05,05-Nov,Nov,1996,0,,
06,06-Nov,Nov,1996,0,,
07,07-Nov,Nov,1996,0,,
08,08-Nov,Nov,1996,0,,
09,09-Nov,Nov,1996,0,,
10,10-Nov,Nov,1996,0,,
11,11-Nov,Nov,1996,0,,
12,12-Nov,Nov,1996,0,,
13,13-Nov,Nov,1996,0,,
14,14-Nov,Nov,1996,0,,
15,15-Nov,Nov,1996,0,,
16,16-Nov,Nov,1996,0,,
17,17-Nov,Nov,1996,0,,
18,18-Nov,Nov,1996,0,,
19,19-Nov,Nov,1996,0,,
20,20-Nov,Nov,1996,0,,
21,21-Nov,Nov,1996,0,,
22,22-Nov,Nov,1996,0,,
23,23-Nov,Nov,1996,0,,
24,24-Nov,Nov,1996,0,,
25,25-Nov,Nov,1996,0,,
26,26-Nov,Nov,1996,0,,
27,27-Nov,Nov,1996,0,,
28,28-Nov,Nov,1996,0,,
29,29-Nov,Nov,1996,0,,
30,30-Nov,Nov,1996,0,,
01,01-Dec,Dec,1996,0,,
02,02-Dec,Dec,1996,0,,
03,03-Dec,Dec,1996,0,,
04,04-Dec,Dec,1996,0,,
05,05-Dec,Dec,1996,0,,
06,06-Dec,Dec,1996,0,,
07,07-Dec,Dec,1996,0,,
08,08-Dec,Dec,1996,0,,
09,09-Dec,Dec,1996,0,,
10,10-Dec,Dec,1996,0,,
11,11-Dec,Dec,1996,0,,
12,12-Dec,Dec,1996,0,,
13,13-Dec,Dec,1996,0,,
14,14-Dec,Dec,1996,0,,
15,15-Dec,Dec,1996,0,,
16,16-Dec,Dec,1996,0,,
17,17-Dec,Dec,1996,0,,
18,18-Dec,Dec,1996,0,,
19,19-Dec,Dec,1996,0,,
20,20-Dec,Dec,1996,0,,
21,21-Dec,Dec,1996,0,,
22,22-Dec,Dec,1996,0,,
23,23-Dec,Dec,1996,0,,
24,24-Dec,Dec,1996,0,,
25,25-Dec,Dec,1996,0,,
26,26-Dec,Dec,1996,0,,
27,27-Dec,Dec,1996,0,,
28,28-Dec,Dec,1996,0,,
29,29-Dec,Dec,1996,0,,
30,30-Dec,Dec,1996,0,,
31,31-Dec,Dec,1996,0,,
01,01-Jan,Jan,1997,0,,
02,02-Jan,Jan,1997,0,,
03,03-Jan,Jan,1997,0,,
04,04-Jan,Jan,1997,0,,
05,05-Jan,Jan,1997,0,,
06,06-Jan,Jan,1997,0,,
07,07-Jan,Jan,1997,0,,
08,08-Jan,Jan,1997,0,,
09,09-Jan,Jan,1997,0,,
10,10-Jan,Jan,1997,0,,
11,11-Jan,Jan,1997,0,,
12,12-Jan,Jan,1997,0,,
13,13-Jan,Jan,1997,0,,
14,14-Jan,Jan,1997,0,,
15,15-Jan,Jan,1997,0,,
16,16-Jan,Jan,1997,0,,
17,17-Jan,Jan,1997,1,,
18,18-Jan,Jan,1997,0,,
19,19-Jan,Jan,1997,0,,
20,20-Jan,Jan,1997,0,,
21,21-Jan,Jan,1997,0,,
22,22-Jan,Jan,1997,0,,
23,23-Jan,Jan,1997,0,,
24,24-Jan,Jan,1997,0,,
25,25-Jan,Jan,1997,0,,
26,26-Jan,Jan,1997,0,,
27,27-Jan,Jan,1997,0,,
28,28-Jan,Jan,1997,0,,
29,29-Jan,Jan,1997,0,,
30,30-Jan,Jan,1997,0,,
31,31-Jan,Jan,1997,0,,
01,01-Feb,Feb,1997,0,,
02,02-Feb,Feb,1997,10,,
03,03-Feb,Feb,1997,0,,
04,04-Feb,Feb,1997,1,,
05,05-Feb,Feb,1997,9,,
06,06-Feb,Feb,1997,3,,
07,07-Feb,Feb,1997,0,,
08,08-Feb,Feb,1997,0,,
09,09-Feb,Feb,1997,0,,
10,10-Feb,Feb,1997,0,,
11,11-Feb,Feb,1997,0,,
12,12-Feb,Feb,1997,0,,
13,13-Feb,Feb,1997,0,,
14,14-Feb,Feb,1997,0,,
15,15-Feb,Feb,1997,0,,
16,16-Feb,Feb,1997,0,,
17,17-Feb,Feb,1997,0,,
18,18-Feb,Feb,1997,0,,
19,19-Feb,Feb,1997,0,,
20,20-Feb,Feb,1997,3,,
21,21-Feb,Feb,1997,0,,
22,22-Feb,Feb,1997,0,,
23,23-Feb,Feb,1997,0,,
24,24-Feb,Feb,1997,0,,
25,25-Feb,Feb,1997,0,,
26,26-Feb,Feb,1997,0,,
27,27-Feb,Feb,1997,1,,
28,28-Feb,Feb,1997,0,,
01,01-Mar,Mar,1997,4,,
02,02-Mar,Mar,1997,0,,
03,03-Mar,Mar,1997,1,,
04,04-Mar,Mar,1997,0,,
05,05-Mar,Mar,1997,0,,
06,06-Mar,Mar,1997,0,,
07,07-Mar,Mar,1997,0,,
08,08-Mar,Mar,1997,0,,
09,09-Mar,Mar,1997,0,,
10,10-Mar,Mar,1997,0,,
11,11-Mar,Mar,1997,0,,
12,12-Mar,Mar,1997,0,,
13,13-Mar,Mar,1997,13,,
14,14-Mar,Mar,1997,0,,
15,15-Mar,Mar,1997,27,,
16,16-Mar,Mar,1997,2,,
17,17-Mar,Mar,1997,1,,
18,18-Mar,Mar,1997,0,,
19,19-Mar,Mar,1997,0,,
20,20-Mar,Mar,1997,21,,
21,21-Mar,Mar,1997,0,,
22,22-Mar,Mar,1997,0,,
23,23-Mar,Mar,1997,16,,
24,24-Mar,Mar,1997,0,,
25,25-Mar,Mar,1997,0,,
26,26-Mar,Mar,1997,0,,
27,27-Mar,Mar,1997,0,,
28,28-Mar,Mar,1997,0,,
29,29-Mar,Mar,1997,20,,
30,30-Mar,Mar,1997,3,,
31,31-Mar,Mar,1997,3,,
01,01-Apr,Apr,1997,0,,
02,02-Apr,Apr,1997,21,,
03,03-Apr,Apr,1997,5,,
04,04-Apr,Apr,1997,0,,
05,05-Apr,Apr,1997,3,,
06,06-Apr,Apr,1997,1,,
07,07-Apr,Apr,1997,0,,
08,08-Apr,Apr,1997,0,,
09,09-Apr,Apr,1997,0,,
10,10-Apr,Apr,1997,0,,
11,11-Apr,Apr,1997,4,,
12,12-Apr,Apr,1997,0,,
13,13-Apr,Apr,1997,0,,
14,14-Apr,Apr,1997,0,,
15,15-Apr,Apr,1997,0,,
16,16-Apr,Apr,1997,1,,
17,17-Apr,Apr,1997,45,,
18,18-Apr,Apr,1997,0,,
19,19-Apr,Apr,1997,43,,
20,20-Apr,Apr,1997,0,,
21,21-Apr,Apr,1997,11,,
22,22-Apr,Apr,1997,2,,
23,23-Apr,Apr,1997,15,,
24,24-Apr,Apr,1997,3,,
25,25-Apr,Apr,1997,0,,
26,26-Apr,Apr,1997,8,,
27,27-Apr,Apr,1997,0,,
28,28-Apr,Apr,1997,0,,
29,29-Apr,Apr,1997,0,,
30,30-Apr,Apr,1997,8,,
01,01-May,May,1997,0,,
02,02-May,May,1997,2,,
03,03-May,May,1997,2,,
04,04-May,May,1997,31,,
05,05-May,May,1997,14,,
06,06-May,May,1997,8,,
07,07-May,May,1997,22,,
08,08-May,May,1997,18,,
09,09-May,May,1997,0,,
10,10-May,May,1997,26,,
11,11-May,May,1997,12,,
12,12-May,May,1997,22,,
13,13-May,May,1997,0,,
14,14-May,May,1997,0,,
15,15-May,May,1997,3,,
16,16-May,May,1997,14,,
17,17-May,May,1997,18,,
18,18-May,May,1997,0,,
19,19-May,May,1997,0,,
20,20-May,May,1997,3,,
21,21-May,May,1997,18,,
22,22-May,May,1997,16,,
23,23-May,May,1997,27,,
24,24-May,May,1997,2,,
25,25-May,May,1997,16,,
26,26-May,May,1997,12,,
27,27-May,May,1997,1,,
28,28-May,May,1997,8,,
29,29-May,May,1997,2,,
30,30-May,May,1997,14,,
31,31-May,May,1997,36,,
01,01-Jun,Jun,1997,105,,
02,02-Jun,Jun,1997,16,,
03,03-Jun,Jun,1997,26,,
04,04-Jun,Jun,1997,37,,
05,05-Jun,Jun,1997,24,,
06,06-Jun,Jun,1997,16,,
07,07-Jun,Jun,1997,8,,
08,08-Jun,Jun,1997,51,,
09,09-Jun,Jun,1997,0,,
10,10-Jun,Jun,1997,11,,
11,11-Jun,Jun,1997,0,,
12,12-Jun,Jun,1997,43,,
13,13-Jun,Jun,1997,3,,
14,14-Jun,Jun,1997,16,,
15,15-Jun,Jun,1997,5,,
16,16-Jun,Jun,1997,15,,
17,17-Jun,Jun,1997,58,,
18,18-Jun,Jun,1997,20,,
19,19-Jun,Jun,1997,23,,
20,20-Jun,Jun,1997,4,,
21,21-Jun,Jun,1997,17,,
