Day,Day_month,Month,Year,TSVALUE_UPDATED
08,08-Nov,Nov,1948,0
09,09-Nov,Nov,1948,0
10,10-Nov,Nov,1948,0
11,11-Nov,Nov,1948,0
12,12-Nov,Nov,1948,0
13,13-Nov,Nov,1948,4
14,14-Nov,Nov,1948,0
15,15-Nov,Nov,1948,0
16,16-Nov,Nov,1948,0
17,17-Nov,Nov,1948,0
18,18-Nov,Nov,1948,0
19,19-Nov,Nov,1948,0
20,20-Nov,Nov,1948,0
21,21-Nov,Nov,1948,0
22,22-Nov,Nov,1948,0
23,23-Nov,Nov,1948,0
24,24-Nov,Nov,1948,0
25,25-Nov,Nov,1948,0
26,26-Nov,Nov,1948,0
27,27-Nov,Nov,1948,0
28,28-Nov,Nov,1948,0
29,29-Nov,Nov,1948,5
30,30-Nov,Nov,1948,17
01,01-Dec,Dec,1948,0
02,02-Dec,Dec,1948,0
03,03-Dec,Dec,1948,0
04,04-Dec,Dec,1948,0
05,05-Dec,Dec,1948,0
06,06-Dec,Dec,1948,0
07,07-Dec,Dec,1948,0
08,08-Dec,Dec,1948,0
09,09-Dec,Dec,1948,0
10,10-Dec,Dec,1948,0
11,11-Dec,Dec,1948,0
12,12-Dec,Dec,1948,0
13,13-Dec,Dec,1948,0
14,14-Dec,Dec,1948,0
15,15-Dec,Dec,1948,0
16,16-Dec,Dec,1948,0
17,17-Dec,Dec,1948,0
18,18-Dec,Dec,1948,0
19,19-Dec,Dec,1948,0
20,20-Dec,Dec,1948,0
21,21-Dec,Dec,1948,0
22,22-Dec,Dec,1948,0
23,23-Dec,Dec,1948,0
24,24-Dec,Dec,1948,0
25,25-Dec,Dec,1948,0
26,26-Dec,Dec,1948,0
27,27-Dec,Dec,1948,0
28,28-Dec,Dec,1948,0
29,29-Dec,Dec,1948,0
30,30-Dec,Dec,1948,0
31,31-Dec,Dec,1948,0
01,01-Jan,Jan,1949,
02,02-Jan,Jan,1949,
03,03-Jan,Jan,1949,
